Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,P7,P8,marqueur
-7.336730892719936,-0.9630813329522576,-16.391810445779242,-0.15838796541506417,-11.019148347432644,1.846192299626225,-9.034159015245917,-7.025816157209266,-3.9932400614209875,1.6678693981642474,-12.059569660863557,-14.191528444164494,1.4706312921938687,-8.722756726839531,5.595484626014153,-3.2669191547271152,0.0
6.072241314231643,-10.882022233872139,14.01366433219805,2.3260576817801595,2.3523602517569233,10.446100543159611,-7.822023020431175,2.8696737428702512,5.658844178063913,2.900688130391009,0.13608901212471292,-0.8829691409075648,19.57848904874214,-2.0572949285502764,-1.1221856169921178,12.614168840819152,0.0
-2.4893858324637543,-5.812965037565558,-2.954151523226393,-9.705361049120754,-3.669562904748412,9.48436995169794,-8.866452642567957,-3.8658587082299944,11.112235680572265,-8.302135722792528,-4.521438548124287,-3.9511828802905153,-5.601639865727884,15.85152805142457,-5.022274181430366,-20.436688448702533,0.0
-0.5395464792144985,-14.074070811051358,-4.520166361000369,-13.255695668851184,-2.5936953027908016,-4.788894633051022,-0.8677526336440875,-2.1487033886230975,-2.432938133500482,-3.6688914003528157,6.020816488102224,-13.000419054421249,4.575780160556669,14.855959073933159,-10.737128079446029,5.9466511231567285,0.0
6.382473710706693,-5.397718967406284,6.645256963485588,8.48510945631611,1.6591758273930655,-3.8412049754918347,5.15376183224258,-7.839162498799578,-0.9060881005053352,7.464022175221416,1.583447688814774,6.227308218634985,8.664719799909935,2.893059486154527,8.650172348144505,3.434709539368237,0.0
-4.879260619040007,4.9240641216080565,-0.4161422486247943,-0.29688469843914556,-9.295903560950453,0.11418197875396174,6.879312492749724,-0.8322890666348792,-5.5009735772855475,30.345748604130925,-4.206806937614719,6.329981868079555,-9.41791143599833,7.811912872182733,-7.005692972446047,-5.304765686317863,0.0
7.156499801845368,6.241326602757258,7.109949175710746,12.50024585162128,8.51299639861168,-2.3398719808765263,8.00688069720125,-7.699650058920684,4.839165400489076,15.673012989458915,-7.267336167294029,-11.528916529442728,14.696147710226814,0.5044346243228643,3.664325332253884,1.8103963820308988,0.0
-2.5904536195286383,-1.9476524758586975,5.437518351821131,-0.01664361235207945,2.194202576192053,-8.873381096238866,-3.2112389959078236,-4.7272823344219015,-15.875708305686032,2.614292555932308,-15.142066313805785,-6.5579429805277885,11.50200934172991,-4.176762430623551,0.44688529625148954,-9.501193220296722,0.0
3.025047638889957,-3.6450293906035283,4.017494962996936,-20.485515118369968,-0.7597529095030655,7.791763375877717,-5.218066712358127,6.567293043933866,3.872672689681165,6.584167415056568,-2.6711348500004592,12.521476171220547,6.953995772154416,-10.406456053212581,-1.0852536285924819,-14.264023546048941,0.0
9.429414722531654,1.739379512417388,10.567466662148977,-5.623989777304419,9.53020229087922,-9.620366958849676,6.801820377622634,13.519918534589497,-1.7817893655462917,7.912216888130298,-4.621875582780423,7.076679837319028,10.701399289036537,-15.190026177784404,11.041682166620753,-10.580267619171163,0.0
-12.619321426366142,-1.7186714464373214,4.277584801229087,2.73630047113427,4.905445151860708,13.128071771708328,-3.9420985601655563,15.231502732919818,0.06054807308631549,-4.152044001002995,-5.387938976173021,-10.394903028597156,-16.569897087707613,-11.419557808712758,12.336734220449838,-5.560367124082187,0.0
4.200080588076755,9.947359839227166,5.856394205250206,3.8100540870820487,8.22392442596871,0.7525445334051946,2.4389114018890536,-0.8517551078423304,-15.525420893521133,8.750202348942521,7.955950123371931,8.5490284871096,-4.479501530446154,-2.0117732169561346,14.572622726989726,13.658251110061425,0.0
-3.7804131587067364,-26.04380204101498,-4.856016348734502,-4.449450582044474,-12.929113653630282,7.341299750233503,-2.2626631159111925,-11.668163502440073,3.3076677532650467,-5.907354808214315,12.028378147033179,-9.439400672738584,-0.08826570709278725,-0.19866624243479292,-13.877544998805448,7.357584768981479,0.0
-3.974157319113015,-9.651030570992075,10.192816836677382,-7.631432554598263,-2.12661731843117,2.1149838717708422,1.3200549855645447,1.2089115352465634,10.966700434930369,-11.039239180207748,2.2545085980728854,-4.842429634676768,-2.3957573358612816,5.44679586449702,1.9080338015942886,3.9763597498570005,0.0
-0.19122047965397515,1.0629193597388358,-4.323850017150055,9.652720472952424,-7.826147352067669,6.995644669692415,1.5520211069529157,14.502782455212685,7.536805310519311,3.3517346179850276,19.832301967945288,-9.601604209802783,9.443195404366008,2.9930063683544224,3.137697506244568,1.3271626196098216,0.0
6.42040612977161,-6.086617886338038,-3.6214171506946453,-1.838285898260442,-5.16575912178412,-4.556625391167101,-7.5157939037450685,6.5055596713430965,-0.8959888509394203,-0.9340642206004284,2.2408368036229764,-5.695898779361066,-25.794823413580986,-9.095327632571571,4.306396833447796,15.62412649026604,0.0
-5.8218053114303085,6.978227736465286,4.801093852352889,5.142191436808991,-4.3102577846128955,10.549073831719266,-3.7639516055302433,-5.089702293875968,13.724692788768124,1.893183699802153,11.24415926773558,11.238943941132812,8.055483938698206,1.540620946836742,-3.3360365033961266,11.490058715579664,0.0
2.3990103747621525,1.1877651729814396,-8.336151420418613,-10.41857754722519,8.503071431042356,-6.668495840378069,-6.93398579439493,-2.5979104182030963,10.40800737704682,0.8752619465652787,6.6505401374275674,-5.389952489779425,-5.778891481541763,12.997410966900931,-13.662540677780916,3.405633778374696,0.0
-16.01453758826943,0.0652421813004809,-6.091034905781447,-1.1735524458021107,8.237091537241394,-7.172664387377614,8.503045023896222,8.953807852444246,5.71984891758043,9.741864306554215,4.8453244106953,7.243648297472765,-7.173852748074495,6.6246157165816335,4.19559618486292,-11.14641126984448,0.0
-1.803795950571378,1.1265997846712628,1.2800457233164164,-9.880857799645284,14.391568803119362,13.858961151804891,1.6521960277968741,12.601168912470445,7.237327058172396,4.790298295751569,-6.239033364565951,4.81605565265677,14.649222715248143,13.903335496696453,0.8226357923660605,2.5428149679590044,0.0
-2.5372283337908126,-3.031610777610474,-5.029394741045413,-4.9402824693864025,7.575369799497446,-6.236009432390463,-11.575451935386509,3.848951157447603,8.098996156088965,-4.433681387267499,1.9582648081147145,7.767664430371932,-8.60769327012633,9.117037939923366,-8.714373059166473,-16.467147143535826,0.0
9.908473016758423,14.80012992222225,-4.866459635229998,-15.060092766191207,4.020849275206627,-3.276372035594739,15.643864957300991,2.4365184363215406,7.418343917855955,0.4402697642812372,-2.0979102596523154,2.388124273560976,-10.274448031111483,-3.8936503421777813,3.2381452578674725,17.472436216725406,0.0
5.852714459856886,-7.778673188561701,-5.0277145938814485,-12.416629555201082,-4.548128010587602,-14.542275073217805,-8.39526474606831,3.289098348432548,-11.738861282691941,-3.2784615925423317,-2.1348675812188693,11.159510322324243,1.6374949201460103,1.2316070773774106,-11.064950627297641,-11.550348287765608,0.0
9.33845463378525,-1.5573691903134115,3.5789783457907394,0.4078881119578626,13.669335537879581,16.128482928349285,0.3389244650666544,6.923983213062034,7.375588055923797,11.901630647541122,0.1213795100371143,5.040672540747557,4.78547526397024,-9.999821677393646,4.358996206721694,-6.200514038198484,0.0
2.290550245443127,1.5404886044543595,12.483180194149725,24.10662012156702,-0.6411946659058256,0.31447814861377177,4.885348675140959,-6.9768128208282585,-0.4858960903141263,-1.0003154015203428,12.051185189563238,2.510608759775172,3.6553792039171844,8.719937248089218,2.6003010269441944,-2.7312108298677877,0.0
-5.711467575726921,5.742112434311744,-0.8104197215469915,-16.36892053064256,-17.305696355998123,15.655632931737514,-6.280492363830988,4.067954540562465,-4.017959276641381,-3.6437520216064683,1.2408975806122342,-4.289927015101851,18.002601203955372,2.2748988134647137,2.15767868855996,-5.223295357019981,0.0
11.078757779755128,-1.4673445788631874,-19.522624724142197,-5.671953054366146,8.86493024619039,9.81308764372493,-19.01084202667913,8.75747063354488,5.6652866191077065,-1.785585480724727,-4.5013343008017745,-2.907243303251705,8.040968550747563,-12.163302313643682,2.461197705455593,11.758622480675342,0.0
-4.953306904642546,3.2273501632607076,-0.21450616067496053,-1.6301431984170263,-3.792250011062471,0.7656988656925723,-1.9654762091583602,-10.744175786709809,7.642958282828658,-8.165159555533933,17.360315786554352,-9.099167962867924,7.250289847253454,3.070878406780057,-3.2454753494224713,0.6721226612379896,0.0
-12.494545839749872,9.058539121680159,-7.181604370564106,11.907168784551352,10.505010533652905,1.9999588492499012,8.802596369731969,6.074938381431129,16.91619191580479,-8.478349052393659,9.115385032750742,0.684240526720668,2.6278971099580204,-3.9421656906712443,-6.004130468718425,3.0036380602769075,0.0
-9.655254224906615,2.5357171603142072,4.208794924861785,1.0414708426766714,4.182732260311917,19.228780572847292,8.210968296381399,8.992336626863981,5.430396382474467,3.1548493353860496,-0.761786763968523,-7.202373785681191,11.108555194129346,2.528867366433411,-2.6466274509996097,9.775676364583518,0.0
-14.023643297250366,-3.4752985522241704,-4.297762521104983,-1.0688639683950245,-2.6182794386076864,-23.472848156929523,-19.744951825956488,4.568192722005609,12.174835501785473,-6.494326630994648,-13.075887070133174,-7.1407502134390235,-8.960730805516135,-6.907886888442301,-15.669754333111827,-15.678377632103633,0.0
5.702477249700275,4.008140355065189,3.3629223050796835,-1.0201871705293932,18.484303601729454,2.6343287432563547,23.097004084888766,19.015405063757292,5.968300682896775,16.527338931174235,9.803697706554853,-1.1415386762082944,-7.69416519160878,11.976791539580908,10.067322284774914,8.5817971185683,0.0
-1.9916802868752062,-1.4413916253755028,-0.8603520540105738,-7.2761613397160545,-11.673928025664418,-7.39753649504644,-10.022293574607291,0.564711286058182,8.222346534775765,-0.2169839119927155,-13.125268428878503,5.21957115266639,1.0421143924502636,-8.39992658951425,-3.3529580204543397,-3.6551344374547794,0.0
6.235975281912219,9.178886485858465,2.76662254676943,1.308779366616343,-1.9225572186788566,-3.9461026659087457,-5.757102438994837,5.305821282335869,-0.3883341810832817,2.35758928772132,3.4057731410516285,7.39502214851102,0.595919899004152,-12.159087841350129,-15.089823464080082,-8.588019261958674,0.0
0.9610877451310178,5.352707916391724,15.960934782938162,-0.9336414408616833,-2.8948956121510276,2.542172708534894,10.700946079468105,-17.107407792359453,-4.407203528627765,2.6718168406707896,8.267627589531033,14.227535106697776,8.293946225497436,-6.905623103691738,-8.220614128006542,0.5886586781007936,0.0
0.3062426610929214,-2.24525910988391,-1.904595102473798,4.811484734102576,-20.87784578418394,-5.45158654246476,0.6195992930356788,5.36275530326013,8.607826534333084,-0.4612181950661256,-10.6226032520136,-6.14154536172984,-7.6739669192474125,-8.494298510118043,7.373012027545917,-4.868465360117016,0.0
11.76217347067384,-6.917757895505628,13.238933390437374,-6.082384902594481,9.790325482297805,7.158673175774234,3.75613019592089,10.730968060111605,-3.2759398715459813,14.625720286011369,-2.3111391777343906,-3.796011118290492,9.929404841936801,4.6702611893360615,6.389190011963112,-17.824090502771966,0.0
-2.4922042421263235,-12.782549187242479,4.426386525999643,7.141181413915174,-9.04891440500805,0.21885283058733584,-8.918149190667567,6.101107977598559,-8.790989083965076,-12.981855882857177,-4.849249913268313,-16.44005453741798,-12.166909729895307,5.955636168566958,-0.2507293689701515,9.501160275676662,0.0
4.791067367292947,14.150633421326175,3.2859988057152782,1.508885662939928,4.319160879845427,-7.523084258303418,7.811796161445168,-10.462800128991248,-9.77678148104931,-0.7246676895306912,-5.492914997715208,-0.785855732243917,-0.9720170513617148,4.316080438909041,1.008080342076581,11.803673901295973,0.0
-3.2854899983737624,-1.6324563800827603,-14.793588260000046,0.3542369848291569,2.5779970807167483,7.875674693202322,-0.9204674875920014,7.239395022944373,14.16656279212433,-13.051802002038286,7.162099223358326,10.683768490061512,-1.2010834212354475,8.644934685182793,5.794934597681269,-5.211721663469346,0.0
-8.443555132624116,-11.49388892326662,2.181135295179454,-18.631703479066253,-1.0810573591612918,3.2741022205236594,-18.67818515478386,2.3935957007595037,10.891437639183923,3.9289045953305437,1.9688725419489157,-6.428115939730522,0.951440724254764,4.741690968748323,6.6130227250845035,-6.9268311178756035,0.0
-1.9490595378709852,15.200011120965888,-2.173383786644334,-6.705647722438933,-0.6931600551787307,-0.6400643246091766,12.50550242664495,-2.0164015538574365,9.788105124900746,2.194524290560236,11.54806986452385,3.3064715850202755,-0.7735089608620509,13.342942456024911,4.617623610021211,16.871793114797995,0.0
-14.913933626682141,1.3019112734373035,2.2661296462885177,4.239452228120566,-7.828220419676427,11.053263777570898,-0.2774276996493583,6.973878497207643,-7.634403781184922,-13.56290353581944,-8.440733419620065,-1.6196284719911775,-15.355580694774664,8.535712630920573,-2.8802035520534286,3.9642493427417187,0.0
1.3442004309417115,7.129424420163957,-7.408718489212775,-4.25264650126747,2.688526786840469,8.095481352695995,10.637020081196587,5.855195275544649,1.482206088953755,-8.151438290416726,5.807026727470093,4.112073346891151,-7.385412074664088,21.632121417203813,-7.059477265281592,2.6239267762714444,0.0
-2.879934432306927,4.237048750316465,-5.369730456150787,3.048449336909167,12.520999826845655,6.103844938214385,9.621274922617287,-8.340614496852668,0.03524280227305043,11.715899396390988,-7.726787183211751,13.191728115211998,4.184371985635751,8.927525989404836,-11.364598597859274,3.9855307526012993,0.0
-3.739299904809401,-3.6169835843409115,14.71944997900901,-10.93791472913968,-1.2414629659364755,0.18349494372408381,18.325872373758664,3.78990233044112,-13.400287613913381,-14.174704499686188,0.008963105015992845,14.48911676723857,-5.094493438459966,-2.806619346034569,0.07151504026039879,-3.572591032247855,0.0
9.064667637131448,4.253500143661967,-0.8572796768240116,4.930906772750022,0.5701563867375854,2.369968073440665,3.8875053308652885,-0.11114779903215677,-2.5820444728070044,8.341107983512323,-10.998524318631347,10.078871684372979,-3.301007961162672,-2.3556219407776697,9.761049777055211,-7.699335958549748,0.0
3.73515122975364,-12.984515087704924,9.3530991786868,-10.848916827084436,-10.735394793554992,6.5109944839527785,-0.7274908776519313,-14.78207871171846,-1.2909030105515984,-4.676549777806375,7.993541973589691,3.2335189261009307,4.695517155915452,-2.8502558683236954,9.021058910934006,-9.339554380751839,0.0
8.314757623968072,-1.7583346805210127,2.3965570402063445,3.7854409002769844,1.3688490308689067,13.769895576558188,5.815592786288745,2.4216029785791653,-7.598897776805196,-1.935572314921352,-5.113561679949968,-2.3261571514961643,14.251352668649377,6.448717611866366,16.69516387406176,6.632828185220865,0.0
4.292466947355302,2.4420155088079984,-1.0053289459203598,8.070802129529264,-3.7527777439547347,11.194073262751413,-1.4742942929882399,-0.0432978404035973,2.837745293610725,-4.804209855004672,7.691125146050984,-0.30399294589349335,12.317502727508119,-9.292648438615217,-4.248487191715439,7.713012852249474,0.0
-5.399039730763633,8.06301086606609,-5.604181477577729,0.6019418742364779,-7.042975915340069,-5.4013397107706105,0.11486230250909735,4.656575915925284,-18.49480094339433,-14.142152315167252,3.5240545135503574,-7.504454920610437,-19.267693870036744,5.720930614895661,-7.018217764626058,0.010028017441434223,0.0
3.577205042446707,1.6231140070690153,-9.135104709430788,-2.9519869579685354,-1.1050338811255065,6.3048013261290565,-22.76504338888827,2.275547490151406,18.243691662093312,-3.0892515582565334,-3.5683247957232087,-2.1165275771839225,8.25741578557315,1.3353482176977391,9.446877254965973,1.211823577459298,0.0
-16.92154777725381,-23.116519422509366,-5.4549709156073725,-6.100749444763465,-8.497903154648546,4.211977527081734,-5.671646228617529,1.4196708234399114,-3.2392772866354322,-0.307550322202482,7.308127036121995,-3.8442512951740433,-2.002713125476635,-2.006722601650986,-3.519961853832818,8.561685256474853,0.0
-13.86595503243126,-1.5491795667170587,-11.378312594566106,2.049338704287513,0.8078860278970766,7.343167582995009,-2.633049380603057,2.74613468295668,9.887359726346928,-3.784600764645472,-1.9700692160274995,3.585696931938343,-16.2425851981143,7.084700401482342,9.185434670716141,-5.068007586997696,0.0
